component_id,F_ref,F_pred,dF
1456,-0.96188577,-0.9648181206294559,-0.00293235062945596
1457,-0.17670066,-0.17637633900430072,0.00032432099569928985
1458,-0.94594961,-0.9470892473649424,-0.0011396373649423808
1459,0.27922887,0.2780388817107724,-0.001189988289227617
1460,-1.02157725,-1.0296467801295486,-0.008069530129548586
1461,0.33067095,0.32483419349909237,-0.005836756500907647
1462,-0.22831991,-0.22227198743653176,0.006047922563468228
1463,1.7069384,1.7203431155098388,0.013404715509838683
1464,-0.36126185,-0.362768272067687,-0.00150642206768703
1465,-1.22962958,-1.2186594142838718,0.0109701657161283
1466,-0.5939123,-0.5971084201705357,-0.003196120170535721
1467,-0.23232039,-0.2245910595850633,0.007729330414936675
1468,0.18882958,0.19141141587411248,0.0025818358741124814
1469,0.1365054,0.12801495579652067,-0.00849044420347933
1470,0.07876831,0.08665264572926851,0.007884335729268513
1471,0.45001772,0.4517003191410591,0.0016825991410591157
1472,-0.11458146,-0.1169643866985215,-0.002382926698521498
1473,0.62630577,0.6307982118608573,0.004492441860857288
1474,1.05426571,1.045981290182306,-0.0082844198176939
1475,-0.15603563,-0.14751895543045845,0.008516674569541555
1476,-0.02687778,-0.025100101754208626,0.0017776782457913747
1477,0.13251305,0.12730431910797968,-0.0052087308920203135
1478,0.20961719,0.20214699633080224,-0.007470193669197767
1479,0.01441056,0.012200786617418302,-0.002209773382581697
1480,0.99544029,0.9851664196801853,-0.010273870319814749
1481,-0.32476016,-0.31686150664945045,0.007898653350549567
1482,-0.33518276,-0.33984808141619993,-0.004665321416199908
1483,-0.1422769,-0.12630287943650487,0.015974020563495145
1484,0.00432591,-0.00802564326351174,-0.012351553263511738
1485,0.49617131,0.49457661098276073,-0.0015946990172392428
1486,-0.27947167,-0.2729109125463971,0.006560757453602906
1487,0.18760992,0.1948854511907792,0.0072755311907792
1488,-0.36828728,-0.3702839514551737,-0.001996671455173682
1489,1.02908674,1.0322872118458228,0.0032004718458227277
1490,0.29385504,0.29832301675155337,0.00446797675155336
1491,0.3612055,0.35525803338313455,-0.00594746661686546
1492,-0.17610465,-0.1822354865477127,-0.006130836547712709
1493,0.45512456,0.46079705870966237,0.005672498709662355
1494,-0.19403875,-0.19062620123874296,0.003412548761257045
1495,-0.99893782,-1.000419698545982,-0.0014818785459819184
1496,-0.02972469,-0.0366601097327699,-0.006935419732769895
1497,-0.155599,-0.15556412263316544,3.487736683455145e-5
1498,-1.23680556,-1.226564463671835,0.010241096328165167
1499,-1.81280333,-1.818474160726081,-0.0056708307260811
1500,-1.09410087,-1.0924165372772614,0.0016843327227384908
1501,-0.21424455,-0.20806396222730505,0.006180587772694951
1502,-1.1678439,-1.1680104086583043,-0.0001665086583042541
1503,0.44989094,0.44642045758864146,-0.0034704824113585553
1504,-0.81728527,-0.8187489452539118,-0.0014636752539118891
1505,0.62245129,0.6253368477884409,0.0028855577884409067
1506,-0.06952691,-0.07816890587065706,-0.00864199587065706
1507,-0.15462495,-0.16938812231166445,-0.014763172311664435
1508,-0.0779713,-0.07966532388163428,-0.0016940238816342823
1509,-0.32195176,-0.322212350366617,-0.0002605903666170195
1510,0.32382328,0.3232807047354527,-0.0005425752645473181
1511,0.83226912,0.8340255075686014,0.001756387568601414
1512,0.91525107,0.9178216713237788,0.0025706013237787317
1513,-0.81639879,-0.8238689774112569,-0.007470187411256823
1514,-0.50905478,-0.5037500460333524,0.005304733966647657
1515,0.30077547,0.29641376101763495,-0.004361708982365042
1516,1.19816925,1.1988995944934757,0.0007303444934756431
1517,0.36399619,0.3649673612308404,0.0009711712308403952
1518,0.62166344,0.6150079030323563,-0.006655536967643649
1519,-0.64405749,-0.6397725895044708,0.004284900495529209
1520,-0.22295318,-0.22439497242819995,-0.001441792428199945
1521,-0.04695886,-0.034301473628651546,0.012657386371348452
1522,0.37829544,0.3718962464209348,-0.00639919357906521
1523,0.21837791,0.20818370289245092,-0.010194207107549091
1524,-0.30597652,-0.3102698434738713,-0.004293323473871347
1525,0.51832862,0.5208277964389101,0.002499176438910067
1526,0.66340686,0.6518220506557344,-0.011584809344265645
1527,-0.07443052,-0.07385608816047018,0.0005744318395298209
1528,0.66787803,0.6690609740036617,0.0011829440036617012
1529,0.47185546,0.47516959156970406,0.0033141315697040596
1530,0.31286646,0.31367476513868353,0.0008083051386835183
1531,1.03130666,1.0350945989147498,0.003787938914749711
1532,-0.50425593,-0.4990945481089639,0.005161381891036099
1533,0.26506981,0.26714583767232414,0.002076027672324121
1534,-0.08842894,-0.08228488137884682,0.006144058621153178
1535,0.40327067,0.41142443240232185,0.008153762402321851
1536,-0.9641395,-0.9543269065071169,0.009812593492883104
1537,0.59343511,0.609089509463967,0.01565439946396696
1538,0.21197392,0.2045307547407509,-0.007443165259249124
1539,-0.41211313,-0.41185506471052435,0.00025806528947563967
1540,-0.32451581,-0.31912773247969106,0.005388077520308954
1541,-0.3895451,-0.38732795464513414,0.002217145354865835
1542,0.78996578,0.7756815818609191,-0.014284198139080884
1543,0.18370266,0.18392887544934666,0.00022621544934667281
1544,-0.15346413,-0.14991610065554628,0.0035480293444537236
1545,-0.12035348,-0.11868932920034814,0.0016641507996518617
1546,0.52697225,0.5356897759526511,0.008717525952651073
1547,-0.27286404,-0.28935623371280905,-0.016492193712809078
1548,0.61097842,0.6233584449219935,0.012380024921993527
1549,0.01906159,0.023566953663172185,0.004505363663172186
1550,-0.15714053,-0.160598443790676,-0.003457913790676004
1551,-0.41694825,-0.41209033002422224,0.00485791997577778
1552,0.09751194,0.10271843702943961,0.005206497029439608
1553,-0.26848689,-0.2658158426631685,0.002671047336831489
1554,-0.71308236,-0.7178758677353141,-0.004793507735314062
1555,-1.47898114,-1.5047091498066694,-0.02572800980666945
1556,0.2049787,0.2032161858573387,-0.00176251414266132
1557,-0.39091107,-0.4013588039980438,-0.010447733998043773
1558,0.21787486,0.21708789520625515,-0.0007869647937448487
1559,1.06212055,1.073263216872159,0.011142666872159035
1560,-0.01772867,0.0009905465749937559,0.018719216574993754
1561,-0.89963261,-0.9283552511047191,-0.028722641104719004
1562,-0.72935891,-0.7302232655740051,-0.0008643555740051045
1563,-0.04648356,-0.04535105722801758,0.001132502771982423
1564,-0.30147556,-0.3025162179368355,-0.0010406579368354985
1565,0.11999799,0.12474450640192103,0.00474651640192103
1566,0.65180938,0.6504226686564142,-0.0013867113435858114
1567,0.78830487,0.7796815568341788,-0.008623313165821211
1568,-0.22043244,-0.21535437249453304,0.0050780675054669655
1569,-0.01871159,-0.012990492207213045,0.0057210977927869555
1570,0.4106151,0.4155816178432534,0.004966517843253415
1571,0.50421493,0.5134562957142477,0.009241365714247718
1572,-0.57024581,-0.5689127417045494,0.0013330682954505457
1573,0.21906609,0.21431609761626547,-0.004749992383734525
1574,0.68356869,0.679169057895896,-0.00439963210410399
1575,-0.13774292,-0.14266182605537336,-0.004918906055373373
1576,0.11791926,0.12006896171942927,0.00214970171942927
1577,-0.57872472,-0.5839668268077798,-0.005242106807779812
1578,0.28120896,0.2787874426841367,-0.0024215173158633196
1579,0.35699547,0.3743565318306121,0.017361061830612146
1580,-0.23487687,-0.23455918814755616,0.0003176818524438241
1581,0.28542307,0.2777554186688693,-0.007667651331130676
1582,-0.52685408,-0.5213778612806514,0.005476218719348558
1583,0.21803885,0.21873821100889823,0.0006993610088982249
1584,0.22493525,0.22478940949627102,-0.00014584050372898338
1585,-0.54460756,-0.5466312784526064,-0.0020237184526064045
1586,0.55470284,0.555606696319396,0.0009038563193959348
1587,-0.09764886,-0.10486921244846936,-0.007220352448469358
1588,0.65885094,0.6541268611428954,-0.004724078857104574
1589,-0.58806009,-0.5831733954940317,0.0048866945059683475
1590,-0.14012061,-0.13105125007296858,0.009069359927031423
1591,-0.41478617,-0.41094784870159984,0.0038383212984001713
1592,-0.59885553,-0.5828377730252949,0.01601775697470509
1593,-0.0516854,-0.0536050614847432,-0.0019196614847432
1594,0.57144471,0.5722856331393746,0.0008409231393746719
1595,-0.19934539,-0.20565399394358597,-0.006308603943585955
1596,-0.20534049,-0.20365313361886161,0.0016873563811383718
1597,-0.14879953,-0.1486146076391055,0.00018492236089451275
1598,0.56107143,0.5685897452100777,0.00751831521007762
1599,0.39246707,0.3867638779941118,-0.005703192005888147
1600,0.15012782,0.1528762157624719,0.0027483957624719058
1601,-0.05594055,-0.06104928546942867,-0.005108735469428673
1602,0.62545771,0.6221038025529393,-0.0033539074470606556
1603,-0.63750764,-0.6448933373839569,-0.007385697383956891
1604,0.01032463,0.006143889911167211,-0.004180740088832789
1605,-0.16547622,-0.1680442732243237,-0.0025680532243236853
1606,0.04454449,0.04477561609322933,0.00023112609322933214
1607,-0.45212007,-0.45251898224149434,-0.00039891224149435356
1608,0.15896108,0.16606783402502634,0.007106754025026335
1609,-0.44036242,-0.4507086785233998,-0.01034625852339982
1610,-0.28394726,-0.2890901983643692,-0.005142938364369243
1611,-0.41103903,-0.42279508693727386,-0.011756056937273829
1612,-0.11519058,-0.10712580491954249,0.008064775080457512
1613,1.26955634,1.2799764764236838,0.010420136423683779
1614,0.91531785,0.919419758184216,0.004101908184215963
1615,0.21749653,0.22361102638956787,0.006114496389567875
1616,0.34843505,0.3448323356103349,-0.0036027143896651403
1617,-0.22953768,-0.22996743825847776,-0.00042975825847776927
1618,-0.55410213,-0.552666432000235,0.001435697999764951
1619,-0.29690164,-0.29914460139370913,-0.0022429613937091086
1620,-0.46467227,-0.4563219195775418,0.008350350422458186
1621,-0.05343134,-0.05274819287178545,0.0006831471282145521
1622,0.77175935,0.7776591801923085,0.005899830192308553
1623,-0.41787322,-0.4153827265371315,0.002490493462868504
1624,0.10604975,0.10937479774692704,0.0033250477469270456
1625,-0.6146304,-0.6299983013510715,-0.015367901351071467
1626,-0.27783543,-0.2757324335835617,0.0021029964164382964
1627,1.1846022,1.1827245460222091,-0.0018776539777909385
1628,-0.01616674,-0.017493665454208607,-0.0013269254542086079
1629,-0.13520585,-0.13932457238586426,-0.004118722385864276
1630,-0.02432908,-0.02543851580444212,-0.0011094358044421194
1631,-0.40988196,-0.41184812692979755,-0.0019661669297975637
1632,0.50423135,0.5063918353729262,0.002160485372926235
1633,0.57515654,0.5756232748980388,0.00046673489803872314
1634,-0.63130957,-0.6348565728232729,-0.0035470028232729156
1635,-0.8285041,-0.842110804979002,-0.013606704979002071
1636,-0.11193225,-0.12025320285209595,-0.008320952852095956
1637,-0.02516537,-0.031035204214603818,-0.005869834214603818
1638,-0.71316784,-0.7006896888420135,0.01247815115798645
1639,-0.5419614,-0.5349765739842489,0.006984826015751122
1640,-0.17727478,-0.18172292391873057,-0.004448143918730579
1641,0.23723743,0.24199588166479336,0.004758451664793356
1642,0.73959276,0.7447796749812561,0.005186914981256119
1643,0.01248404,0.008317344982782915,-0.004166695017217085
1644,0.85510235,0.8448561203004952,-0.010246229699504839
1645,0.43761449,0.4469894200949813,0.009374930094981304
1646,-0.30703197,-0.29722595752001224,0.009806012479987747
1647,0.55035475,0.5573545964547715,0.0069998464547714745
1648,-0.28361748,-0.28758868065521703,-0.003971200655217055
1649,0.63878216,0.6321042139586974,-0.006677946041302563
1650,0.18890392,0.17879433951060797,-0.010109580489392034
1651,-0.12931923,-0.13717095309643135,-0.00785172309643134
1652,0.69884166,0.7089849851969752,0.01014332519697514
1653,-0.71079999,-0.721557017903041,-0.010757027903041005
1654,0.2575639,0.25536803485787196,-0.0021958651421280506
1655,-0.69599329,-0.6826008677234243,0.013392422276575666
1656,-0.27829173,-0.2711292016293161,0.007162528370683929
1657,0.02984506,0.02375294519648108,-0.006092114803518921
1658,-0.09068716,-0.09884218458621019,-0.008155024586210188
1659,0.30861681,0.30203583495055497,-0.006580975049445048
1660,-0.01383129,-0.02297963061028696,-0.009148340610286961
1661,0.65007957,0.6599282416411172,0.009848671641117135
1662,0.75579624,0.7553448694963487,-0.00045137050365129383
1663,0.25090339,0.24588283388530563,-0.0050205561146943745
1664,0.50970021,0.5160442755049193,0.006344065504919283
1665,0.37427972,0.37459055261347096,0.00031083261347097935
1666,-0.90629984,-0.9030411611234932,0.003258678876506771
1667,0.43124233,0.4355640900054225,0.004321760005422504
1668,-0.24184671,-0.2310697698205023,0.01077694017949768
1669,-0.35654377,-0.3601238851054607,-0.0035801151054606906
1670,0.38850225,0.3907776640506251,0.002275414050625091
1671,-0.46399858,-0.45944268856813686,0.004555891431863135
1672,-0.31738191,-0.30200893066785817,0.015372979332141823
1673,-1.86946735,-1.8812829924064767,-0.01181564240647659
1674,-0.91237772,-0.9086313444903822,0.003746375509617761
1675,0.06752778,0.06962175365319823,0.0020939736531982306
1676,-0.16495681,-0.17044812371747575,-0.005491313717475743
1677,-0.24955962,-0.2452025842319867,0.004357035768013301
1678,0.30268326,0.3061250805279414,0.003441820527941397
1679,0.63225409,0.6262940115696658,-0.0059600784303341925
1680,1.12825508,1.1248609054733416,-0.0033941745266583556
1681,0.75859597,0.7660585662658015,0.00746259626580148
1682,-0.21530301,-0.21432052042223582,0.000982489577764173
1683,-0.07845795,-0.0812295404135921,-0.0027715904135920955
1684,-0.57360956,-0.5800611790158872,-0.0064516190158872
1685,0.13349789,0.13258904947292383,-0.0009088405270761823
1686,0.03679743,0.039104053896961144,0.002306623896961145
1687,0.61162027,0.6133540410566063,0.0017337710566063258
1688,-0.65229748,-0.6472351675446553,0.00506231245534472
1689,0.22846352,0.22566104811989263,-0.0028024718801073767
1690,0.59389074,0.5929015098881223,-0.0009892301118776814
1691,0.06507392,0.057316809034439586,-0.007757110965560407
1692,0.83899167,0.8444590797192507,0.005467409719250749
1693,0.75882181,0.7624142415844872,0.003592431584487188
1694,0.93954933,0.9346256064715763,-0.004923723528423629
1695,0.07331444,0.07776073966786745,0.0044462996678674566
1696,-0.21154985,-0.2158440598593021,-0.004294209859302095
1697,0.44426358,0.4498039433719172,0.005540363371917212
1698,-0.24999863,-0.25144694627548014,-0.0014483162754801437
1699,0.73903052,0.738325687464533,-0.0007048325354670482
1700,0.30250053,0.30694894846902354,0.004448418469023552
1701,-0.33180019,-0.32226004437248523,0.009540145627514762
1702,-1.70737912,-1.7221680829580155,-0.014788962958015572
1703,0.04201323,0.03152560227330686,-0.010487627726693136
1704,0.29233845,0.28675060593232576,-0.0055878440676742636
1705,-1.44050657,-1.4429248211889103,-0.0024182511889103697
1706,0.1590088,0.16136774607142979,0.0023589460714297794
1707,-1.21946538,-1.2299636192682954,-0.010498239268295517
1708,0.52349192,0.5296069353541881,0.006115015354188125
1709,0.92156834,0.9174880553891502,-0.004080284610849749
1710,-0.01408235,-0.006335631930576957,0.007746718069423043
1711,0.80910245,0.8112381087088334,0.0021356587088333656
1712,-0.45321323,-0.4507925878267236,0.0024206421732764216
1713,-0.42988114,-0.4369869311110479,-0.007105791111047921
1714,-0.3233282,-0.32308331596216,0.00024488403784000967
1715,-0.46387447,-0.46485825429933847,-0.000983784299338486
1716,0.09819748,0.09957244480464311,0.0013749648046431084
1717,-0.61606287,-0.6168310723346622,-0.000768202334662127
1718,-0.25391178,-0.24990799257053098,0.004003787429468997
1719,0.11760294,0.1149614708667901,-0.002641469133209909
1720,0.72232732,0.7205877947569661,-0.0017395252430338903
1721,-0.04877108,-0.05416071458642446,-0.005389634586424462
1722,-0.25074187,-0.248090401493128,0.002651468506871979
1723,-0.73364483,-0.7206930226058983,0.012951807394101733
1724,-0.60230984,-0.5955529578281644,0.006756882171835565
1725,-0.20842939,-0.20460941010801115,0.003819979891988845
1726,0.08919999,0.08711866884529229,-0.002081321154707716
1727,-0.31779474,-0.31483756547570074,0.0029571745242992775
1728,1.09715097,1.0926530819648916,-0.004497888035108311
1729,0.57951694,0.5778642752575927,-0.0016526647424073282
1730,-0.97709966,-0.9807786071003783,-0.0036789471003783047
1731,-0.50909366,-0.5090612097732041,3.245022679587706e-5
1732,-0.46607433,-0.47300326961055816,-0.006928939610558182
1733,-0.09968873,-0.09355198507527951,0.006136744924720494
1734,0.27776618,0.27702482338880396,-0.000741356611196009
1735,-0.945828,-0.9459718316760828,-0.00014383167608278402
1736,0.06438144,0.06484402022095637,0.0004625802209563684
1737,-0.22697788,-0.22794670272738715,-0.0009688227273871586
1738,-0.48564766,-0.4803806554311514,0.005267004568848599
1739,0.22538496,0.22969953516868036,0.004314575168680362
1740,-0.20468077,-0.20779593157470955,-0.003115161574709535
1741,0.93912496,0.9415901807811426,0.0024652207811426408
1742,0.63759033,0.6389185588623691,0.001328228862369163
1743,-0.36517148,-0.363207579576561,0.001963900423438969
1744,-0.95631118,-0.9558731969648679,0.0004379830351320946
1745,-0.47106631,-0.4728352602328263,-0.0017689502328263051
1746,-0.30184365,-0.29834015011975623,0.0035034998802437878
1747,0.21843216,0.22342029708470612,0.004988137084706135
1748,0.05176387,0.05004861191961041,-0.001715258080389588
1749,-0.39596356,-0.39550647265635286,0.00045708734364713344
1750,-0.84531025,-0.856258529863549,-0.01094827986354896
1751,0.4981896,0.49880708142854413,0.0006174814285441199
1752,0.80620857,0.800006968893193,-0.006201601106807009
1753,0.07764885,0.07451468258490124,-0.003134167415098768
1754,0.30166705,0.29929768356970454,-0.00236936643029545
1755,0.28682231,0.28444434293416343,-0.002377967065836595
1756,0.34049918,0.3399235310084361,-0.0005756489915639262
1757,-0.47630045,-0.47978225964599397,-0.003481809645993983
1758,-0.23928239,-0.2333416240835433,0.005940765916456703
1759,0.10319544,0.11613011278550012,0.012934672785500118
1760,0.2080018,0.2108712122762224,0.0028694122762224217
1761,0.54788128,0.5483489850755907,0.0004677050755906853
1762,-0.07612087,-0.07501858838035957,0.001102281619640419
1763,1.00385909,1.004488567124624,0.0006294771246240227
1764,-0.01959364,-0.015368285676436999,0.004225354323563
1765,-0.22700788,-0.23583730720920393,-0.008829427209203933
1766,-1.43864209,-1.4453831474471932,-0.006741057447193111
1767,0.58618559,0.5981528606322328,0.011967270632232796
1768,0.25915862,0.26685007860667653,0.007691458606676527
1769,0.10409146,0.10324058368003025,-0.0008508763199697456
1770,0.64363532,0.635003471794529,-0.008631848205471027
1771,0.2313593,0.22933045132293373,-0.002028848677066264
1772,0.15910727,0.15128062631754036,-0.007826643682459639
1773,-0.65132217,-0.6579097081383245,-0.006587538138324467
1774,1.2533647,1.25271976970388,-0.0006449302961200054
1775,0.20876038,0.220834778933384,0.012074398933383995
1776,-0.23457005,-0.2345037883922415,6.626160775849432e-5
1777,-0.43533747,-0.4265361479611176,0.008801322038882398
1778,-0.83842753,-0.8462343205107459,-0.007806790510745842
1779,0.39460776,0.39998684085895864,0.0053790808589586625
1780,0.11175289,0.12079302918017731,0.00904013918017732
1781,0.71073369,0.7144431634116879,0.0037094734116879247
1782,0.61691265,0.620805010647024,0.003892360647024029
1783,-0.53740375,-0.5369399513803295,0.00046379861967049685
1784,-0.24449865,-0.2397220948785206,0.0047765551214794255
1785,0.26543214,0.26942759202891065,0.003995452028910662
1786,-0.13399309,-0.12263296672108304,0.011360123278916973
1787,-0.34241976,-0.3394041810061874,0.0030155789938126065
1788,-1.00142137,-1.0138952693119947,-0.012473899311994607
1789,-0.23066259,-0.23782233068033065,-0.007159740680330651
1790,1.0364172,1.0370392275177873,0.0006220275177872825
1791,0.60746556,0.5994744666759559,-0.007991093324044019
1792,0.03283662,0.02927622418546605,-0.003560395814533948
1793,0.2825314,0.28094508644410476,-0.0015863135558952246
1794,-0.30652646,-0.3121603100179109,-0.005633850017910891
1795,-0.31891217,-0.3165082023804029,0.0024039676195971027
1796,-0.9240249,-0.9261884081962459,-0.002163508196245889
1797,0.25994937,0.26751579706063433,0.007566427060634318
1798,-0.13578299,-0.1395117597184914,-0.003728769718491398
1799,-0.0341316,-0.03549988934641826,-0.0013682893464182638
1800,-0.06994571,-0.07177789444504079,-0.0018321844450407965
1801,0.42843224,0.4269603347222777,-0.0014719052777223407
1802,1.52090293,1.52249176403383,0.0015888340338299223
1803,-0.11633537,-0.12275588144216698,-0.006420511442166987
1804,0.09264686,0.08719532809552888,-0.005451531904471119
1805,-0.96561315,-0.9730524534827392,-0.007439303482739135
1806,-0.01953141,-0.015457166080367735,0.004074243919632264
1807,0.91709835,0.91640000305215,-0.0006983469478499815
1808,0.13134223,0.1305789589600055,-0.0007632710399945175
1809,0.01565658,0.022531596528735598,0.006875016528735598
1810,-0.35579404,-0.352503933409297,0.0032901065907030014
1811,0.39040721,0.39777308273130296,0.007365872731302958
1812,0.37286096,0.37025469639675146,-0.0026062636032485598
1813,-0.87036461,-0.8853354228246664,-0.01497081282466639
1814,-0.59994494,-0.6083021677835847,-0.00835722778358472
1815,-0.25848397,-0.2644378507017393,-0.0059538807017393
1816,0.72748257,0.7350041438508619,0.007521573850861829
1817,0.92309628,0.9381228936398953,0.015026613639895325
1818,0.1061296,0.11582267014180425,0.009693070141804247
1819,0.52295191,0.5226997161559392,-0.00025219384406072187
1820,-0.13819049,-0.14430968252188947,-0.006119192521889472
1821,-0.17368428,-0.16619889137445565,0.007485388625544348
1822,0.1850493,0.1794619358333147,-0.005587364166685288
1823,-0.90817992,-0.9086809790122907,-0.0005010590122906944
1824,-0.69308606,-0.6991354069651017,-0.006049346965101732
1825,-0.91379942,-0.9103352284076056,0.0034641915923944167
1826,-0.78205371,-0.783309007149247,-0.0012552971492469922
1827,0.79103062,0.7879764083592393,-0.0030542116407606956
1828,0.65793399,0.6619142189284837,0.003980228928483709
1829,-0.23197302,-0.24255325619618429,-0.010580236196184284
1830,0.74245881,0.7527676564579053,0.010308846457905307
1831,-0.91056401,-0.9215640559015732,-0.011000045901573219
1832,0.53437245,0.5481234622181148,0.013751012218114811
1833,-0.54062494,-0.5338687548993584,0.006756185100641687
1834,1.44301163,1.473049818490142,0.030038188490141948
1835,0.66878462,0.6508133873041018,-0.017971232695898287
1836,-1.16078474,-1.1645968498748727,-0.0038121098748726823
1837,0.55342249,0.5416246061218146,-0.011797883878185367
1838,0.09561004,0.10304455430136406,0.007434514301364062
1839,-0.20315391,-0.19038546159940317,0.012768448400596821
1840,0.78851413,0.7796952286269718,-0.00881890137302821
1841,-0.81462435,-0.800205748150375,0.014418601849624957
1842,-0.25937374,-0.2631924243383623,-0.0038186843383622993
1843,-0.38305993,-0.37789230455014433,0.005167625449855662
1844,1.04935921,1.0398919444255181,-0.009467265574481853
1845,-0.66692891,-0.6569005032178019,0.010028406782198074
1846,0.35417548,0.35557184074984427,0.0013963607498442832
1847,-0.27728458,-0.28128308287186377,-0.003998502871863763
1848,-0.12253697,-0.12321183847154427,-0.000674868471544271
1849,-0.17784734,-0.18941406910505165,-0.01156672910505166
1850,0.4637871,0.46744069326553106,0.003653593265531052
1851,1.00852421,1.0034454829443265,-0.005078727055673582
1852,-1.29249761,-1.2965098712748322,-0.0040122612748321185
1853,-0.8897394,-0.8854264188241985,0.004312981175801478
1854,-0.78861309,-0.7913297114242739,-0.0027166214242738684
1855,0.21219365,0.21958275477755862,0.007389104777558608
1856,0.54986998,0.5642224092249846,0.014352429224984586
1857,-0.56312777,-0.5426362686710515,0.020491501328948503
1858,0.82461918,0.8182340414586653,-0.006385138541334712
1859,0.56701084,0.5632289648195565,-0.0037818751804434836
1860,-0.54141943,-0.5463513468328274,-0.004931916832827343
1861,-0.61925017,-0.6175424047687414,0.0017077652312585956
1862,-1.24927391,-1.2410263393992862,0.008247570600713905
1863,0.47190298,0.4646453957552841,-0.007257584244715953
1864,0.46201302,0.4483579995442071,-0.013655020455792921
1865,0.99123166,0.9796420478545678,-0.011589612145432193
1866,1.26998054,1.257714704646714,-0.012265835353285848
1867,-0.30846406,-0.30057784995246273,0.007886210047537257
1868,-0.09789734,-0.11056145943843054,-0.012664119438430543
1869,1.12808915,1.1133773776761187,-0.014711772323881434
1870,-0.69040103,-0.6841947247372566,0.00620630526274335
1871,-0.5771796,-0.5720421513841516,0.005137448615848417
1872,-0.5654228,-0.5674538665100886,-0.0020310665100885528
1873,-0.19829108,-0.20285181540181618,-0.004560735401816174
1874,0.42965297,0.43850250771573274,0.008849537715732714
1875,0.47974597,0.49348869333796364,0.013742723337963614
1876,0.92725204,0.9317227744430134,0.00447073444301338
1877,-0.55528525,-0.5467407300243634,0.008544519975636544
1878,0.47881111,0.4733534659263354,-0.005457644073664558
1879,0.19540622,0.20084023184363176,0.005434011843631764
1880,-0.99061475,-0.9939746490279626,-0.0033598990279626317
1881,0.06651302,0.07578382970260367,0.00927080970260366
1882,-0.38505982,-0.38871121305378686,-0.0036513930537868666
1883,0.18016756,0.17979089921980318,-0.0003766607801968247
1884,-0.26158768,-0.26514243077436567,-0.003554750774365678
1885,0.47609565,0.4725826648175797,-0.0035129851824202696
1886,0.06410458,0.0651455597840993,0.0010409797840993107
1887,0.44832834,0.44653146397944,-0.001796876020560001
1888,0.10447858,0.11483778282118173,0.010359202821181732
1889,0.7699336,0.7673449704929752,-0.0025886295070247645
1890,-0.33840621,-0.32622142980586566,0.012184780194134326
1891,-0.13994986,-0.13758992433239037,0.0023599356676096417
1892,0.28930656,0.2962031929063782,0.006896632906378208
1893,0.88020608,0.8828225302195594,0.002616450219559363
1894,1.65930941,1.6666425249199701,0.0073331149199700185
1895,-0.70036983,-0.7178567647715361,-0.017486934771536178
1896,0.31263579,0.2959191128969705,-0.016716677103029542
1897,-0.16316322,-0.1695649151060934,-0.006401695106093397
1898,0.66388904,0.6650983728017672,0.00120933280176716
1899,0.60050074,0.5958191468571772,-0.004681593142822793
1900,0.05262356,0.06649938118559717,0.013875821185597173
1901,-0.67630805,-0.6995371085929403,-0.02322905859294022
1902,-0.60039642,-0.5889186128190084,0.011477807180991673
1903,-0.15266078,-0.150993337484012,0.0016674425159879935
1904,0.70993029,0.7139054418987065,0.003975151898706564
1905,0.04585522,0.04785082175945554,0.0019956017594555397
1906,-0.86014099,-0.8699769793879728,-0.00983598938797281
1907,-0.79476391,-0.7889330027623687,0.005830907237631355
1908,0.3148234,0.31242291063903027,-0.0024004893609697042
1909,-0.90475184,-0.9192632880281746,-0.014511448028174612
1910,0.65972445,0.6773614501110452,0.017637000111045187
1911,-1.68690813,-1.705501454159171,-0.018593324159171143
1912,-0.06355417,-0.06178832100734155,0.001765848992658442
1913,0.40478884,0.3978273136081796,-0.006961526391820405
1914,-0.49347379,-0.4828824406012555,0.01059134939874451
1915,-0.50140425,-0.5019276747531052,-0.0005234247531051839
1916,-0.7196656,-0.720910915359319,-0.0012453153593189326
1917,0.3850702,0.3931426879516766,0.008072487951676643
1918,-0.04618946,-0.05045789147627744,-0.004268431476277437
1919,0.2655095,0.2667734619998101,0.0012639619998101037
1920,-0.63171764,-0.6484682951105429,-0.016750655110542967
1921,-0.14308963,-0.14971104942975266,-0.006621419429752667
1922,0.27627558,0.27158858735950897,-0.00468699264049105
1923,-0.36495702,-0.3635901247960127,0.0013668952039873061
1924,0.17282463,0.17597667880550816,0.003152048805508151
1925,-0.59573473,-0.5968127062868008,-0.0010779762868008413
1926,-0.70565281,-0.7075089931395495,-0.0018561831395494943
1927,-0.35668145,-0.3609003189497919,-0.0042188689497918985
1928,-0.53093947,-0.5341570290847426,-0.0032175590847426383
1929,-0.22522481,-0.22730061782279076,-0.002075807822790765
1930,0.55342143,0.5582260453261689,0.004804615326168937
1931,-0.11189616,-0.11248784688086066,-0.0005916868808606701
1932,-0.15344498,-0.15652328985851005,-0.003078309858510042
1933,0.51565846,0.5136563609778495,-0.0020020990221505386
1934,-0.34533009,-0.33816010127433804,0.0071699887256619355
1935,-0.23091141,-0.22207556954612073,0.008835840453879279
1936,-0.02091855,-0.02577048296003248,-0.00485193296003248
1937,0.37284783,0.3678338093455201,-0.005014020654479867
1938,0.31368947,0.30839074185371285,-0.005298728146287179
1939,0.05942386,0.05089089707211514,-0.008532962927884864
1940,0.94119341,0.9441575281998107,0.0029641181998106836
